,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,region
11,0.14413009578970817,0.14508723599632692,0.15819103021204728,0.13885078494131992,0.1365258774538965,0.12086776859504132,0.12636678200692042,0.12345679012345678,0.12523629489603025,0.12078300708038317,0.11623268698060941,0.11673469387755102,0.10892561983471075,0.10697757208971165,0.11399461745482507,0.11042618769263471,0.10947862463013978,0.12562245359891352,0.13104474439366565,0.12037721893491124,0.1281994459833795,0.12670068027210885,0.11336913920743213,0.09833024118738404,0.1191754971694005,0.13382716049382717,0.1325925925925926,0.12380952380952381,0.1212860870297113,0.13763418004038686,0.12619741774260726,Alaska_US
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.375,0.3333333333333333,0.28,0.4375,0.53125,0.5918367346938775,Alba_RO
13,0.1337234692986287,0.12150061268734094,0.12126984126984126,0.10983727810650888,0.10642300456866434,0.10760998810939358,0.10331191300049432,0.10119341854388815,0.094016,0.10972222222222222,0.11989975722452816,0.1332717759310557,0.1245951483905083,0.12359419614241594,0.12703825407650815,0.1312255859375,0.12770328719723184,0.13408304498269896,0.13494809688581316,0.1274803550228956,0.11980975029726516,0.13399754915019446,0.1325386046979528,0.14316608996539792,0.1564263128526257,0.16671833343666687,0.16833333333333333,0.16171224732461356,0.17942763472440407,0.17108346854155398,0.1687044745057232,Alberta_CA
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30864197530864196,0.19008264462809918,0.24,0.19444444444444445,0.20833333333333334,0.21893491124260356,0.26,0.28,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.3469387755102041,0.2727272727272727,0.3,0.38271604938271603,0.3511111111111111,0.3469387755102041,0.48760330578512395,0.48760330578512395,0.3979591836734694,Altay_RU
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.2653061224489796,0.30612244897959184,0.30612244897959184,0.3244444444444444,0.4166666666666667,0.6790123456790124,0.58,0.48760330578512395,0.5,0.36,0.5,Amazonas_BR
16,0.12653061224489795,0.13850415512465375,0.15335169880624427,0.14265927977839335,0.15234375,0.11673469387755102,0.10886377156454491,0.12790005948839978,0.12195121951219512,0.1154513888888889,0.10522959183673469,0.11296076099881094,0.11029411764705882,0.10431020669764461,0.11200128184585803,0.12442906574394463,0.12706611570247933,0.12243767313019391,0.1245995016019936,0.1235315058739765,0.12388392857142858,0.13241415192507805,0.13105296894120388,0.1296996429321571,0.13310211251745416,0.138167002887544,0.14360444645641568,0.13478185595567868,0.14216820987654322,0.16060828763638418,0.16320877381423485,Andalucía_ES
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.71875,0.54,0.5206611570247934,0.40816326530612246,0.3271604938271605,0.2708333333333333,0.22359396433470508,0.2066326530612245,0.18666666666666668,0.15428571428571428,0.13679012345679012,0.14875,0.16928069226608977,0.16632231404958678,0.17291255752794216,0.20525931336742148,AndhraPradesh_IN
18,0.0,0.375,0.6,0.4444444444444444,0.24,0.20987654320987653,0.2222222222222222,0.1728395061728395,0.16446124763705103,0.16049382716049382,0.17346938775510204,0.140625,0.14880332986472425,0.15088449531737774,0.20408163265306123,0.19615912208504802,0.27,0.21361058601134217,0.2834467120181406,0.17479191438763378,0.15432098765432098,0.15581854043392504,0.18480725623582767,0.17346938775510204,0.195,0.16896778435239973,0.1527777777777778,0.16326530612244897,0.18877551020408162,0.21739130434782608,0.2438563327032136,Anhui_CN
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3469387755102041,0.3,0.23076923076923078,0.1695501730103806,0.140625,0.155,0.13541666666666666,0.14049586776859505,0.1487603305785124,0.11419753086419752,0.12018140589569161,0.13038548752834467,0.1467013888888889,0.13010204081632654,0.13215400624349635,0.11381172839506173,0.125,0.12612244897959185,Ankara_TR
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.29777777777777775,0.25443786982248523,0.18339100346020762,0.1836734693877551,0.203125,0.21,0.1893491124260355,0.21893491124260356,Antalya_TR
21,0.75,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5061728395061729,Antofagasta_CL
22,0.13313609467455623,0.13799621928166353,0.11564625850340136,0.10743801652892562,0.1264,0.16319444444444445,0.18055555555555555,0.18181818181818182,0.1634349030470914,0.18820861678004536,0.1488,0.1648,0.14416896235078053,0.1529656607700312,0.1383975026014568,0.14863258026159334,0.13007284079084286,0.16804407713498623,0.1493877551020408,0.14265927977839335,0.15082644628099173,0.16495402920497565,0.13850415512465375,0.1719214753123141,0.16375,0.18875,0.23356401384083045,0.19742883379247014,0.201171875,0.17717003567181927,0.14625445897740785,Aomori_JP
23,0.2,0.216796875,0.24048442906574394,0.22372528616024975,0.20918367346938777,0.20666666666666667,0.1936,0.18005540166204986,0.20226843100189035,0.18002081165452655,0.14969135802469136,0.1510204081632653,0.16481994459833796,0.16512345679012347,0.1622222222222222,0.13010204081632654,0.13367421475529584,0.14049586776859505,0.1508923742563548,0.15035401915868388,0.16230677764565993,0.17092789428325195,0.16323731138545952,0.15777777777777777,0.17377731529656607,0.18471703533467396,0.208984375,0.21514792899408283,0.21907162360848562,0.22910927456382002,0.24213920988981458,AppenzellAusserrhoden_CH
24,0.0,0.0,0.0,0.0,0.0,0.30612244897959184,0.3125,0.3,0.30864197530864196,0.2916666666666667,0.3296398891966759,0.3407202216066482,0.4311111111111111,0.44,0.47928994082840237,0.48148148148148145,0.48760330578512395,0.3727810650887574,0.34911242603550297,0.3469387755102041,0.29777777777777775,0.2839506172839506,0.21875,0.19387755102040816,0.22437673130193905,0.25308641975308643,0.2066115702479339,0.19,0.1523545706371191,0.1523545706371191,0.17647058823529413,AppenzellInnerrhoden_CH
25,0.12244897959183673,0.16444444444444445,0.1701388888888889,0.14672216441207075,0.1425598335067638,0.1346938775510204,0.13682277318640956,0.1527777777777778,0.16897506925207756,0.19753086419753085,0.2,0.1634349030470914,0.23783287419651056,0.2157943067033976,0.21306122448979592,0.19907407407407407,0.22145328719723184,0.17146776406035666,0.13007284079084286,0.12653061224489795,0.1275,0.13190082644628098,0.11816578483245149,0.1165457918704672,0.11278850341123531,0.11689470553242118,0.10777534154157531,0.11114958448753462,0.15313609467455622,0.17494972708991668,0.18431122448979592,Apulia_IT
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30864197530864196,0.46938775510204084,0.42857142857142855,Arad_RO
27,0.25,0.16,0.14,0.14681440443213298,0.140625,0.15335169880624427,0.14013840830449828,0.12493827160493827,0.1192,0.1184,0.10715557137771449,0.11453146220009054,0.11543684925305568,0.12187620146097655,0.13580246913580246,0.13354459031235855,0.11172668513388735,0.10346680999731254,0.09944444444444445,0.10970045625867883,0.09960863527332407,0.10263699637290462,0.10330578512396695,0.10930767020970986,0.11835679402470554,0.12192951228195087,0.11534626038781164,0.1165904984589223,0.1256,0.12482853223593965,0.12756143667296788,Aragón_ES
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918367346938775,0.5918367346938775,Araucanía_CL
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.44,0.0,0.0,0.0,0.0,0.0,Argeș_RO
30,0.11138853344152805,0.10945587678323444,0.10868252626494385,0.10453573366529413,0.10073841424705135,0.09907026367931718,0.09261336324307003,0.09337950242764123,0.09634695290858726,0.09868924823206161,0.10201873048907388,0.10349032159731748,0.10656163434903047,0.11168947055324212,0.10989178478890413,0.10688333993922579,0.10617637095863601,0.10478875646119014,0.10480046885822367,0.10680529300567108,0.10932093425605537,0.10661196654057221,0.1141357421875,0.12041527218086197,0.11758584807492195,0.1186264308012487,0.11472750865051903,0.11691941410900057,0.11848990170668493,0.11306666666666666,0.11074089499745476,Arizona_US
31,0.1071583044982699,0.11613321799307959,0.11593204775022957,0.11031793244761716,0.11243856332703214,0.10620859230926849,0.09748849134665812,0.09545555803074181,0.09623524170193808,0.08540816326530612,0.08765755053507729,0.09802615933412603,0.09692671394799054,0.09565369939914917,0.10328888888888889,0.1036695823197557,0.10437869822485207,0.09977952399796483,0.10540816326530612,0.10277585380148116,0.10353909465020576,0.11051020408163266,0.11211709672551683,0.10444444444444445,0.11419753086419752,0.11042761331111965,0.10868014268727705,0.11106301939058172,0.11338828246825573,0.11768573307034845,0.1234168923050048,Arkansas_US
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.3877551020408163,0.2892561983471074,0.2916666666666667,0.22,0.20987654320987653,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arkhangel'sk_RU
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5510204081632653,0.5,0.2653061224489796,0.2653061224489796,0.371900826446281,0.359375,0.38461538461538464,Assam_IN
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46938775510204084,Astrakhan'_RU
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3469387755102041,0.0,Atacama_CL
36,0.1720226843100189,0.14792899408284024,0.171875,0.19777777777777777,0.14792899408284024,0.12913223140495866,0.11284722222222222,0.10939357907253269,0.10595703125,0.10097202935925412,0.10374925609998016,0.10353185595567867,0.12040816326530612,0.13304559954963407,0.11695501730103806,0.11391003460207612,0.11080627953055937,0.10378864857018436,0.09340731932884133,0.09464575446187128,0.09910364852922611,0.10389316432775011,0.10662177328843996,0.10745031352959931,0.1058,0.1019302995894838,0.09944386841361108,0.09983471074380165,0.09957708573625529,0.10743343195266272,0.10243055555555555,Attica_GR
37,0.16355029585798816,0.17585798816568046,0.16165680473372782,0.13305898491083676,0.12780348878604486,0.16368179925031237,0.12786339025406082,0.13679012345679012,0.15500945179584122,0.1336,0.12438954323470267,0.12522045855379188,0.1327810650887574,0.13310185185185186,0.13591836734693877,0.12396121883656509,0.09876543209876543,0.10000942595909133,0.09592464436755094,0.10922496570644719,0.11249615266235764,0.11150770044285808,0.12163065270661617,0.1136260751471254,0.11953462188027772,0.12142857142857143,0.118896484375,0.10966889009073974,0.10481229528848576,0.10281065088757396,0.11904986332359317,Auckland_NZ
38,0.34375,0.36,0.3333333333333333,0.0,0.25,0.25,0.25,0.0,0.28,0.0,0.0,0.0,0.0,0.625,0.3877551020408163,0.5,0.52,0.46938775510204084,0.0,0.0,0.24,0.2231404958677686,0.2396694214876033,0.25,0.25,0.21875,0.2653061224489796,0.2777777777777778,0.2653061224489796,0.2231404958677686,0.2892561983471074,Aust-Agder_NO
39,0.12764003673094582,0.1417233560090703,0.14359504132231404,0.12139551441794233,0.11659807956104253,0.1312396694214876,0.1206611570247934,0.125,0.13194444444444445,0.11166666666666666,0.10715311692042516,0.13329081632653061,0.1477685950413223,0.1467013888888889,0.21763085399449036,0.25333333333333335,0.2179591836734694,0.193359375,0.1728395061728395,0.2003780718336484,0.19148936170212766,0.17234567901234568,0.1782716049382716,0.1495210329029571,0.1285444234404537,0.1275992438563327,0.1289437585733882,0.11911357340720222,0.15695600475624258,0.1747448979591837,0.16468489892984542,AustralianCapitalTerritory_AU
40,0.10591537519782615,0.11316872427983539,0.11226166995397764,0.10884822913708467,0.103671875,0.09531838920849038,0.09532745355601425,0.0920408163265306,0.09239969135802469,0.09479289940828402,0.09779614325068871,0.10089537888348056,0.10180632472439315,0.09454529075266879,0.0956899268232905,0.0932867263818233,0.09501541077691572,0.09472799831968073,0.09922456892153862,0.09656895089075314,0.09911242603550297,0.10529253318449854,0.10741126141750491,0.11240997229916898,0.10951593271121375,0.10839237227302519,0.10302866414277988,0.11331088482291371,0.109921875,0.12279329062545846,0.1273074795030431,Auvergne-Rhône-Alpes_FR
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.0,0.4375,0.32231404958677684,0.26,0.2231404958677686,0.25333333333333335,0.26222222222222225,0.24444444444444444,0.2755102040816326,0.23875432525951557,0.175,0.1913265306122449,0.205078125,0.18875,0.1961451247165533,0.21315192743764172,0.19875,Aveiro_PT
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aydin_TR
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.0,Bacău_RO
44,0.10145694196477771,0.09309647421863597,0.0939693136801464,0.09388868343195267,0.08641975308641975,0.08227653201198175,0.0851063829787234,0.08688564183069677,0.0926866729678639,0.09633308984660335,0.10170927684441199,0.10579211108311637,0.1133624763705104,0.11528862847222222,0.11495538370017847,0.10710743801652893,0.10694355867346939,0.10526902497027349,0.10793950850661625,0.11034006979952926,0.11340715617349116,0.11324211778703153,0.11343004627981489,0.11900273352813649,0.12142772159428912,0.12668871998181863,0.12860027633117227,0.13566106647187728,0.15017301038062283,0.15497448979591838,0.16262641284949436,Baden-Württemberg_DE
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3469387755102041,0.32653061224489793,0.3203125,0.2108843537414966,0.19143876337693222,0.24394463667820068,0.23259964306960143,0.23242630385487528,0.2575,Bahia_BR
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.52,0.52,0.2345679012345679,0.2345679012345679,0.24,0.2727272727272727,0.28,0.34375,0.2396694214876033,0.3333333333333333,BajaCaliforniaSur_MX
47,0.22448979591836735,0.2396694214876033,0.30864197530864196,0.0,0.0,0.42857142857142855,0.0,0.0,0.28125,0.28125,0.375,0.28,0.3,0.6111111111111112,0.46938775510204084,0.2361111111111111,0.2231404958677686,0.2,0.24489795918367346,0.20710059171597633,0.2222222222222222,0.19111111111111112,0.18339100346020762,0.15384615384615385,0.1314878892733564,0.13875,0.1328125,0.12495550017799929,0.13415685147945994,0.13517871539908627,0.14863258026159334,BajaCalifornia_MX
48,0.3888888888888889,0.46875,0.3333333333333333,0.2638888888888889,0.2892561983471074,0.21875,0.17913832199546487,0.1872,0.21739130434782608,0.1909722222222222,0.2231404958677686,0.19667590027700832,0.203125,0.175,0.22193877551020408,0.20707596253902186,0.2066115702479339,0.20703125,0.20164609053497942,0.22633744855967078,0.23333333333333334,0.27555555555555555,0.2359963269054178,0.23591836734693877,0.22681359044995408,0.21212121212121213,0.16765755053507728,0.21329639889196675,0.23809523809523808,0.2520775623268698,0.328125,Balzers_LI
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.38271604938271603,0.3888888888888889,0.45454545454545453,0.4444444444444444,0.3888888888888889,0.3469387755102041,0.2653061224489796,0.25,0.2222222222222222,0.2727272727272727,0.203125,0.1972318339100346,0.21107266435986158,0.14285714285714285,0.16444444444444445,0.26,0.25,0.3877551020408163,0.2839506172839506,Banskobystrický_SK
50,0.0,0.0,0.0,0.5,0.25510204081632654,0.2638888888888889,0.256198347107438,0.2396694214876033,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.3125,0.0,0.0,0.0,0.0,0.3888888888888889,0.3,0.26,0.3194444444444444,0.33727810650887574,0.371900826446281,0.43209876543209874,0.5,Baranya_HU
51,0.1446311176040906,0.1481848839515969,0.14117051779389442,0.1312358276643991,0.12546066335523154,0.11803213648085698,0.10186935517748372,0.11142857142857143,0.11669921875,0.1240810871018044,0.12052593133674215,0.11715976331360947,0.12174817898022892,0.1245674740484429,0.1327810650887574,0.1363265306122449,0.1418451678191938,0.15187376725838264,0.16952550679438627,0.18485207100591716,0.19384765625,0.19510926118626432,0.2138671875,0.19722747321991177,0.189873417721519,0.1911743358978081,0.18853305785123967,0.17093425605536333,0.17673130193905817,0.18099691784461686,0.1766628219915417,Basel-Landschaft_CH
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.28,0.2361111111111111,0.24567474048442905,0.234375,0.3673469387755102,0.6224489795918368,0.75,0.5501730103806228,0.46,0.35600907029478457,0.26222222222222225,0.31301939058171746,0.232,0.155188246097337,0.18040816326530612,0.183345507669832,0.1388888888888889,0.1417283950617284,0.18983234180638184,0.20634920634920634,0.2494331065759637,Bashkortostan_RU
53,0.0,0.0,0.0,0.3888888888888889,0.30612244897959184,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.4074074074074074,0.0,0.4074074074074074,0.35802469135802467,0.2839506172839506,0.30864197530864196,0.2361111111111111,0.19444444444444445,0.171875,0.17,0.21107266435986158,0.21329639889196675,Basilicata_IT
54,0.08825014729399883,0.09332582597679423,0.09187797864425185,0.08125667497330011,0.08005,0.08034188034188035,0.08634039444850256,0.08609418282548477,0.08787783465355029,0.08602235371466141,0.08886259040105193,0.08570636094674557,0.08876104829288721,0.08976517128187864,0.09481882098431585,0.09357853223593965,0.09377597089014172,0.09242613029547882,0.09411712353150588,0.09391875509709273,0.0966794580624951,0.0973572262998964,0.09969382716049383,0.10188067564331632,0.10669150412740157,0.10838750097893335,0.11497160847810199,0.12070223723441963,0.12128097857249039,0.12459288874912962,0.12932111620158268,Bayern_DE
55,0.20408163265306123,0.21893491124260356,0.20833333333333334,0.24,0.21777777777777776,0.21893491124260356,0.23076923076923078,0.2088888888888889,0.22666666666666666,0.30578512396694213,0.28994082840236685,0.2345679012345679,0.21777777777777776,0.22666666666666666,0.21777777777777776,0.20987654320987653,0.21107266435986158,0.2108843537414966,0.2152777777777778,0.18222222222222223,0.1989795918367347,0.20110192837465565,0.2016326530612245,0.19010416666666666,0.18052930056710775,0.14814814814814814,0.1408,0.14839319470699433,0.16819902650081126,0.1608,0.1660356949702542,BayofPlenty_NZ
56,0.1388888888888889,0.12979591836734694,0.11481261154074955,0.11870054144106622,0.11956939638600539,0.1224,0.13516068052930058,0.11625708884688091,0.14625,0.1672753834915997,0.17875,0.21986851716581446,0.2108843537414966,0.1925,0.19395134779750164,0.16666666666666666,0.1720226843100189,0.14909508761850043,0.16416762783544792,0.18545454545454546,0.1961682632236568,0.18801652892561985,0.20722798923490965,0.2114078768673608,0.22813938198553582,0.2176199868507561,0.24571428571428572,0.2299687825182102,0.22448979591836735,0.23204994797086367,0.19753086419753085,Beijing_CN
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2653061224489796,0.2777777777777778,0.2653061224489796,0.18,0.2231404958677686,0.3469387755102041,Belgorod_RU
58,0.10302457466918714,0.09995835068721366,0.0852,0.0885322563503029,0.08621407746772178,0.0869839666708749,0.09994834710743801,0.09464575446187128,0.09740165481201916,0.0990003844675125,0.10246913580246914,0.10537396121883656,0.10152025303540455,0.0975235590620206,0.09247141251900323,0.08597337006427916,0.08983817967635935,0.08948812173282956,0.08574826989619377,0.09022407297243704,0.08960219478737998,0.08599484229319579,0.0903878074543534,0.0925003772446054,0.09512001586986708,0.09368151935719503,0.09580249469489156,0.0998079561042524,0.10147026063711294,0.10584338284767869,0.10796045785639959,Berlin_DE
59,0.12568587105624143,0.12184470259411302,0.12734045681795902,0.12382934443288242,0.10987712665406427,0.10263855573791188,0.10318549001676573,0.09693959301394008,0.08445247933884298,0.08341209829867675,0.08767180341524365,0.09027777777777778,0.08879818594104308,0.10043575300244446,0.09140903686087991,0.10410502958579881,0.0986,0.09805121926334047,0.09405895691609978,0.08964087095862004,0.09661608068620982,0.09103954081632654,0.09447873799725652,0.09995835068721366,0.10636212136065092,0.10649750096116878,0.12079657612018517,0.12818877551020408,0.13221329437545654,0.13236111111111112,0.13410373555495833,Bern_CH
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.28,0.32,0.39644970414201186,0.4311111111111111,0.3633217993079585,0.375,0.42011834319526625,0.35537190082644626,Bihar_IN
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.3,0.375,0.375,0.32,0.44,Bihor_RO
