,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,MA
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30864197530864196,0.30864197530864196,0.2345679012345679,0.20710059171597633,0.21428571428571427,0.2777777777777778,0.26627218934911245,0.2916666666666667,0.34,Aguascalientes_MX
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.68,0.68,Ahmadnagar_IN
13,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.5,0.5,0.5,0.5,0.4444444444444444,0.6,0.6326530612244898,0.3884297520661157,0.36,0.3472222222222222,0.3673469387755102,0.22491349480968859,0.2631578947368421,0.15625,0.15335169880624427,0.1275,0.1344499773653237,0.12992304210049796,0.14693634741225461,0.16954193932183223,Ahmedabad_IN
14,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.44,0.44,0.5,0.36,0.44,0.2222222222222222,0.2222222222222222,0.36,0.3333333333333333,0.30612244897959184,0.375,0.3333333333333333,0.25,0.3877551020408163,0.34375,0.26,0.3469387755102041,0.39644970414201186,0.4319526627218935,0.39644970414201186,0.4722222222222222,0.28,0.21777777777777776,0.2037037037037037,0.22,0.146484375,0.15187376725838264,0.1525,Aitkenvale_AU
15,0.22569444444444445,0.20408163265306123,0.25078043704474506,0.21997621878715815,0.19890260631001372,0.15777777777777777,0.17717003567181927,0.17006802721088435,0.14285714285714285,0.14583333333333334,0.1648,0.1648,0.13333333333333333,0.10390532544378699,0.10185185185185185,0.10803324099722991,0.1136,0.11998685075608152,0.11680820381349143,0.11511005353955979,0.11183819155264724,0.11357340720221606,0.11540136449412106,0.11503096265715894,0.1049168975069252,0.12253706136235691,0.1069103129594623,0.11933884297520661,0.11611111111111111,0.15082644628099173,0.1794871794871795,Aix-en-Provence_FR
16,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.2,0.25,0.2,0.22448979591836735,0.2,0.25,0.28,0.375,0.28,0.36,0.3333333333333333,0.18055555555555555,0.17355371900826447,0.15625,0.14814814814814814,0.16,0.25,0.2231404958677686,0.20987654320987653,0.36,0.3333333333333333,0.5,0.75,0.52,0.2222222222222222,0.25443786982248523,0.27335640138408307,Aizu-Wakamatsu_JP
17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.20833333333333334,0.1836734693877551,0.21604938271604937,0.2199546485260771,0.2,0.17768595041322313,0.225,0.24489795918367346,0.23469387755102042,0.2578125,0.26222222222222225,0.26,0.2727272727272727,0.22448979591836735,0.3888888888888889,0.52,Ajaccio_FR
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,Ajmer_IN
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3469387755102041,0.375,0.42857142857142855,0.5555555555555556,0.5555555555555556,0.0,Akbarpur_IN
20,0.11564625850340136,0.135,0.10493827160493827,0.1015625,0.13777777777777778,0.10803324099722991,0.128099173553719,0.14285714285714285,0.15432098765432098,0.16262975778546712,0.2109375,0.2041522491349481,0.19111111111111112,0.13580246913580246,0.12,0.14681440443213298,0.1111111111111111,0.13799621928166353,0.1675338189386056,0.1712962962962963,0.1585098612125639,0.1728395061728395,0.18,0.2179930795847751,0.25494276795005205,0.2133194588969823,0.24376731301939059,0.24609375,0.25308641975308643,0.23593864134404674,0.2853185595567867,Akita_JP
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Akola_IN
22,0.19137396694214875,0.18120948028483366,0.17302225272032154,0.16600346903377206,0.16351606805293006,0.16152249134948096,0.15857438016528927,0.13950617283950617,0.14256198347107438,0.1392797783933518,0.1447520184544406,0.14073145900227113,0.13669316097475762,0.14088566687046902,0.1436747748506018,0.13323794293409646,0.15368421052631578,0.1642964504567002,0.16205305651672433,0.16956360946745563,0.1507557365494557,0.1448608371685295,0.1433754367105617,0.1419753086419753,0.14792899408284024,0.1421772754312909,0.14850646140809265,0.15192323878461408,0.15183830367660736,0.15477649315360434,0.16811374628518153,Akron_US
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5555555555555556,0.3333333333333333,0.6,0.5555555555555556,0.5,0.68,Aksu_CN
24,0.0,0.0,0.0,0.52,0.2777777777777778,0.2777777777777778,0.21875,0.28125,0.1836734693877551,0.2222222222222222,0.22666666666666666,0.18714555765595464,0.1605231866825208,0.15555555555555556,0.16804407713498623,0.1775018261504748,0.19140625,0.23958333333333334,0.208984375,0.234375,0.18,0.138671875,0.13734567901234568,0.17125,0.17609778180172023,0.16272189349112426,0.1632880374248162,0.1501686173378298,0.14823529411764705,0.15432525951557094,0.1527777777777778,Alacant / Alicante_ES
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.6326530612244898,0.5918367346938775,0.6326530612244898,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.28,Alappuzha_IN
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.25,0.19008264462809918,0.21428571428571427,0.25443786982248523,0.24260355029585798,0.22448979591836735,0.23183391003460208,0.21875,0.2409972299168975,0.22437673130193905,0.2664359861591695,0.3333333333333333,Albacete_ES
27,0.1337618147448015,0.12448559670781893,0.12488043362737804,0.1204432132963989,0.11652569120060599,0.12103174603174603,0.12063760415408767,0.12086917157084653,0.12682379349046016,0.134875283446712,0.140084305460249,0.13537888442309579,0.13884297520661157,0.13073724007561438,0.13220164609053497,0.13525564803804993,0.1407699612827818,0.14681166584280772,0.14828303850156088,0.1495837669094693,0.16604573014829424,0.1702653485952133,0.16379706152433426,0.17372378314206569,0.18342935528120713,0.1814161649528478,0.1801666580404741,0.18386831275720164,0.18576989619377163,0.19490358126721763,0.20115838716863443,Albany_US
28,0.11952406706327745,0.1291358024691358,0.11153119092627599,0.1028,0.0960356872317145,0.08975206611570248,0.09051062897216744,0.09388429752066116,0.09502567123979463,0.08935703657295012,0.09750566893424037,0.11289224952741021,0.12280701754385964,0.1272699292089874,0.13041666666666665,0.1271411611736107,0.12341278681220762,0.12849793657075018,0.1225217197594119,0.12826773915541512,0.1553875236294896,0.14249642286002862,0.14239001189060643,0.14583333333333334,0.14482120430960407,0.14422530638746855,0.14788941736028538,0.15107438016528926,0.14860806752698644,0.14297520661157026,0.13995464852607709,Albuquerque_US
29,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.30612244897959184,0.28125,0.375,0.5555555555555556,0.42857142857142855,0.42857142857142855,0.46875,0.46875,0.3254437869822485,0.35537190082644626,0.44,0.3884297520661157,0.3472222222222222,0.2421875,0.2421875,0.3611111111111111,0.36363636363636365,0.3677685950413223,0.48148148148148145,0.4691358024691358,0.46,0.4,0.4375,0.42,Alessandria_IT
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.375,0.0,0.44,0.3877551020408163,0.3888888888888889,0.3125,0.2345679012345679,0.2,0.19135802469135801,0.2041522491349481,0.215,0.19008264462809918,0.2018140589569161,0.2088888888888889,0.23469387755102042,0.19387755102040816,Algeciras_ES
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.38,0.4305555555555556,0.32653061224489793,0.3469387755102041,0.40828402366863903,0.34,0.375,Alibag_IN
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.44,0.44,0.3469387755102041,0.3888888888888889,0.4444444444444444,0.4444444444444444,0.52,Aligarh_IN
33,0.21428571428571427,0.25443786982248523,0.20408163265306123,0.1953125,0.16666666666666666,0.19,0.17,0.22,0.19727891156462585,0.18559556786703602,0.22448979591836735,0.27335640138408307,0.2222222222222222,0.25170068027210885,0.2,0.18622448979591838,0.16358024691358025,0.1728395061728395,0.13513513513513514,0.1672753834915997,0.14446280991735538,0.12786339025406082,0.13696522006771314,0.15291588282719698,0.154296875,0.16409036860879905,0.16058603849468545,0.16405047706986764,0.16,0.16097260695598645,0.15185546875,Alkmaar_NL
34,0.10827557235874816,0.11069103129594624,0.11711823423646847,0.11116622233244466,0.108352,0.10482869457228432,0.10820451843043995,0.10807059290105096,0.11479289940828402,0.11264308012486993,0.11572163491435355,0.12781065088757396,0.13005487772390645,0.14028451169481593,0.13385000874074937,0.11917509418996629,0.11449676823638043,0.11657267906741857,0.12165473973139888,0.11745482506728182,0.13118547525809895,0.12406550373798504,0.121,0.1310657596371882,0.12986111111111112,0.12970410801493823,0.13477975016436555,0.13972222222222222,0.14678631781364723,0.13291766214090087,0.14809327846364884,Allentown_US
35,0.28,0.4,0.43209876543209874,0.5,0.42,0.38271604938271603,0.30578512396694213,0.2892561983471074,0.2777777777777778,0.20408163265306123,0.23076923076923078,0.2638888888888889,0.2088888888888889,0.2088888888888889,0.20833333333333334,0.25510204081632654,0.24444444444444444,0.2128,0.1934156378600823,0.20444444444444446,0.16071428571428573,0.15428571428571428,0.140625,0.1588340273646639,0.1446280991735537,0.18253968253968253,0.155,0.17877551020408164,0.263544536271809,0.26124567474048443,0.2767915844838922,Almere_NL
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30612244897959184,0.19444444444444445,0.18055555555555555,0.2265625,0.234375,0.23076923076923078,0.20408163265306123,0.203125,0.1972318339100346,0.19113573407202217,0.21107266435986158,0.22491349480968859,0.28,0.22265625,0.17793401838831802,0.1706654594839294,0.1670439112720688,0.14962962962962964,0.15532544378698224,0.16186082276047675,0.19703703703703704,0.1987847222222222,Almeria_ES
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,1.0,1.0,1.0,1.0,Almetyevsk_RU
38,0.68,0.42857142857142855,0.375,0.0,0.0,0.3333333333333333,0.38271604938271603,0.35802469135802467,0.3125,0.2839506172839506,0.2,0.25,0.2777777777777778,0.2777777777777778,0.25,0.2777777777777778,0.2396694214876033,0.2839506172839506,0.23469387755102042,0.2890625,0.27,0.3671875,0.3197278911564626,0.24653739612188366,0.21329639889196675,0.1423611111111111,0.1584,0.16,0.19727891156462585,0.19848771266540643,0.24,Alphen aan den Rijn_NL
39,0.14600550964187328,0.16666666666666666,0.18222222222222223,0.17474048442906576,0.14661406969099278,0.15844838921762,0.15650969529085873,0.1590909090909091,0.16493656286043828,0.1416,0.13991769547325103,0.12859504132231406,0.1320754716981132,0.1242603550295858,0.1156995372018512,0.112,0.10069444444444445,0.10814814814814815,0.11564625850340136,0.1531886916502301,0.1531886916502301,0.14660493827160495,0.1875,0.18002081165452655,0.16796875,0.1481994459833795,0.15118700541441066,0.15272338910644356,0.16326530612244897,0.1776432894268423,0.1677295918367347,Amarillo_US
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.2222222222222222,0.2777777777777778,0.30612244897959184,Ambala_IN
41,0.14600550964187328,0.14672216441207075,0.150390625,0.1953125,0.17585848074921956,0.15335169880624427,0.14814814814814814,0.14612244897959184,0.14814814814814814,0.1588613406795225,0.162534435261708,0.16804407713498623,0.14672216441207075,0.14444444444444443,0.14542936288088643,0.13034072471606273,0.12619741774260726,0.13610586011342155,0.1632,0.17708333333333334,0.1930473372781065,0.19204389574759945,0.19404958677685952,0.16545265348595214,0.17119619123189844,0.16325785244704163,0.16195555555555555,0.16728888888888888,0.17939338515470202,0.1968,0.19964444444444446,Amersfoort_NL
42,0.13562130177514792,0.11944444444444445,0.10249739854318418,0.10808767951625095,0.10326530612244898,0.1240234375,0.13041420118343194,0.1347738917353531,0.13408669252825098,0.1357733175914994,0.13369139207432137,0.14115738236884803,0.147329882590582,0.14418288818469896,0.14478927665740854,0.16354214296601127,0.1734375,0.16173570019723865,0.14992203163288037,0.15193571950328708,0.1482134273353629,0.1528730376467002,0.16007050152219196,0.15256820606614846,0.1584681941996475,0.16127159239367106,0.16628562719097698,0.16193181818181818,0.14109957708573626,0.166015625,0.1714649092380622,Ames_US
43,0.4305555555555556,0.56,0.52,0.4380165289256198,0.21875,0.2345679012345679,0.2345679012345679,0.2777777777777778,0.36,0.0,0.0,0.5555555555555556,0.375,0.1953125,0.14285714285714285,0.1526530612244898,0.14814814814814814,0.1663379355687048,0.18209876543209877,0.19896193771626297,0.1903114186851211,0.18089990817263543,0.205078125,0.20153061224489796,0.2,0.16796875,0.15738236884802595,0.1590909090909091,0.18,0.19125,0.22717311906501095,Amiens_FR
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,Amravati_IN
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,Amritsar_IN
46,0.119533527696793,0.10699588477366255,0.11128826530612244,0.10679957280170879,0.09735537190082645,0.08875739644970414,0.09664461247637052,0.08482986767485823,0.08445903295038505,0.09446178748988322,0.10623380582228319,0.10946745562130178,0.12643678160919541,0.1331902537558389,0.1273829061987123,0.13338293123605058,0.11803152633602461,0.12494793835901707,0.12957372298031639,0.13027959547888163,0.12103584162131732,0.1290174471992654,0.1184573002754821,0.11734693877551021,0.1426872770511296,0.14326530612244898,0.13434903047091412,0.12991725939904195,0.12493239588967009,0.1316928069226609,0.14280496712929144,Amsterdam_NL
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3125,Anand_IN
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778,0.30612244897959184,0.30612244897959184,0.3125,Anantapur_IN
49,0.17479191438763378,0.1605231866825208,0.1657142857142857,0.16066481994459833,0.14979338842975207,0.1384,0.13983471074380166,0.15444696397077348,0.14024835646457268,0.146201150565364,0.12718089990817263,0.1319182701844872,0.13102222222222223,0.1317722681359045,0.1349862258953168,0.13007284079084286,0.1142578125,0.1378180901990426,0.13544536271809,0.1317722681359045,0.1414141414141414,0.13111342351716962,0.12721893491124261,0.15,0.15702479338842976,0.1448,0.15702479338842976,0.14710743801652892,0.16392318244170095,0.17531744263755847,0.18011834319526626,Anchorage_US
50,0.0,0.0,0.38271604938271603,0.45454545454545453,0.4027777777777778,0.4380165289256198,0.4380165289256198,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.46938775510204084,0.46938775510204084,0.35802469135802467,0.30864197530864196,0.2777777777777778,0.22448979591836735,0.2,0.24,0.25925925925925924,Ancona_IT
51,0.3884297520661157,0.1484375,0.15555555555555556,0.17333333333333334,0.18559556786703602,0.1972318339100346,0.2088888888888889,0.23469387755102042,0.14285714285714285,0.1171875,0.1342155009451796,0.1423611111111111,0.1808,0.13425925925925927,0.11012345679012346,0.1115702479338843,0.11959150765923139,0.12331360946745562,0.12140788594341724,0.11384719176926969,0.1222560487101426,0.13172541743970315,0.13271176353898037,0.12557032334854196,0.12791430371770637,0.14095500459136823,0.1442174171791311,0.1554709141274238,0.15316358024691357,0.15243342516069788,0.16742811072292393,Angers_FR
52,0.22448979591836735,0.20408163265306123,0.19387755102040816,0.2088888888888889,0.26627218934911245,0.7142857142857143,0.5510204081632653,0.33884297520661155,0.2892561983471074,0.26,0.2,0.30177514792899407,0.2777777777777778,0.16824196597353497,0.1674074074074074,0.1648,0.14444444444444443,0.13019390581717452,0.14240092901727391,0.14103806228373703,0.146875,0.15154503616042078,0.14317019722425128,0.1607700312174818,0.16115702479338842,0.14662629757785467,0.15614082235958077,0.1564625850340136,0.17328408741151125,0.2109375,0.1840277777777778,Anglet_FR
53,0.6111111111111112,0.25510204081632654,0.2179930795847751,0.24653739612188366,0.23,0.19667590027700832,0.28125,0.30666666666666664,0.23545706371191136,0.28719723183391005,0.27977839335180055,0.26,0.21541950113378686,0.134765625,0.12698412698412698,0.11719214753123142,0.1255205234979179,0.1275992438563327,0.1368307193077339,0.14512471655328799,0.14792899408284024,0.1322314049586777,0.13503866745984533,0.13,0.15432098765432098,0.16820987654320987,0.18824609733700642,0.20666666666666667,0.2080856123662307,0.1985731272294887,0.25206611570247933,Angoulême_FR
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,1.0,0.75,0.5555555555555556,0.75,0.625,0.75,0.3333333333333333,0.3333333333333333,0.28,0.28,Ankang_CN
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.3469387755102041,0.3469387755102041,0.256198347107438,0.1952662721893491,0.16666666666666666,0.16049382716049382,0.13573407202216067,0.15432098765432098,0.171875,0.15088757396449703,0.1453287197231834,0.1510204081632653,0.13876543209876543,0.13065147739409042,0.13702958919850616,0.11288927335640138,0.13295526149968495,0.13126732174351222,Ankara_TR
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,Ankleshwar_IN
57,0.09870887130362349,0.0931537598204265,0.09342119247528961,0.08941828254847646,0.09245562130177515,0.0992,0.11181530104119511,0.11980810503724278,0.116273197828557,0.1273829061987123,0.12687791945461432,0.11440054896578766,0.11701562333935593,0.11361462429588692,0.105381825311244,0.11782525510204081,0.12551440329218108,0.13515201999167015,0.1389079502009607,0.14099173553719008,0.13768861454046638,0.13306960693544315,0.13733650416171225,0.1386201539439305,0.13189386056191468,0.1457941413598495,0.15275038351961429,0.16109327276998983,0.16749929305306815,0.17151927437641723,0.16305494683873062,Ann Arbor_US
58,0.18181818181818182,0.21329639889196675,0.1904,0.16375,0.13535536441828883,0.1531886916502301,0.1267361111111111,0.13718820861678005,0.1346938775510204,0.13142857142857142,0.1346938775510204,0.14222222222222222,0.13876543209876543,0.15088757396449703,0.1206896551724138,0.12109375,0.12710059171597632,0.1311690748733346,0.14501091053362428,0.138125,0.13688488895340398,0.14034613304488913,0.14131487889273356,0.1508641975308642,0.15082014806212804,0.15417488494411571,0.13742222222222222,0.13746537396121883,0.14439058171745153,0.13277777777777777,0.15701790920449812,Annecy_FR
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.375,0.3333333333333333,0.44,0.44,0.44,0.6111111111111112,0.5625,0.3884297520661157,0.370242214532872,0.370242214532872,0.356401384083045,0.315,0.2627599243856333,0.19727891156462585,0.1744,0.17751479289940827,0.19444444444444445,Anqing_CN
60,0.0,0.5,0.5,0.5555555555555556,0.625,0.3888888888888889,0.3333333333333333,0.36,0.2892561983471074,0.2916666666666667,0.371900826446281,0.30177514792899407,0.30864197530864196,0.2727272727272727,0.2361111111111111,0.24260355029585798,0.2664359861591695,0.2638888888888889,0.2653061224489796,0.29705215419501135,0.2727272727272727,0.2743764172335601,0.22495274102079396,0.29300567107750475,0.3024,0.3368055555555556,0.27514792899408286,0.3,0.2631578947368421,0.23545706371191136,0.24074074074074073,Anshan_CN
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.76,0.76,0.0,0.0,0.0,0.0,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.75,0.52,0.4375,0.375,0.40816326530612246,0.41836734693877553,0.30103806228373703,0.27977839335180055,0.3287981859410431,0.3407202216066482,Anshun_CN
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.30864197530864196,0.30864197530864196,0.34,0.25925925925925924,0.2222222222222222,0.22,0.23076923076923078,0.2299168975069252,0.2032,0.265,Antalya_TR
